1.05895,1.51911,1.24159
-0.276085,2.60959,0.422032
0.94774,3.42254,0.253818
-0.00312291,2.11656,1.14777
0.622498,0.442688,-1.31634
1.20871,4.00731,0.181369
1.26755,4.60418,0.695041
2.06281,4.21417,1.46361
2.04078,5.00447,1.14637
0.263314,3.1812,2.70879
1.18053,2.69753,-0.571741
0.685899,1.87155,-0.763911
1.94718,2.91878,1.34041
1.66018,3.77398,0.409188
0.45266,1.76009,0.77204
1.52213,2.65331,-1.11385
2.21419,3.55022,0.757362
0.731822,2.67901,-1.77942
2.26732,2.71432,1.14257
1.27023,2.94333,0.35508
0.620656,2.97436,2.11257
1.70669,3.34378,1.33905
0.804576,3.27533,0.162997
0.645127,3.35525,0.522732
2.34539,3.63914,1.78632
1.00578,3.42375,0.0388686
1.24792,3.14123,0.842348
2.49447,3.35863,2.04101
1.268,3.77993,1.22271
0.0957572,1.68558,1.51767
-1.54097,1.20384,0.229248
2.20624,2.4249,1.16248
0.942945,2.55848,-0.123026
1.06152,3.8271,1.69918
0.212891,2.18669,-1.60566
-0.852753,2.94702,-0.366608
0.491646,1.93978,0.0644997
0.415673,2.02875,0.0214925
0.556892,2.78486,2.06585
0.709331,2.46099,0.37286
0.245292,3.38379,2.05637
1.37658,3.03075,3.32415
1.28282,1.84981,-0.141114
1.85082,5.27322,2.63184
0.89492,2.51457,2.23631
-0.698033,1.56019,0.486599
-1.8938,1.26888,0.0344779
1.14214,2.3304,2.29976
1.74245,2.20064,0.765066
0.988158,4.15941,0.337466
1.50737,3.87797,0.798554
2.07207,1.82958,-0.522639
0.285578,4.26987,0.578519
1.1873,1.99126,0.135164
-0.0847292,2.36339,0.4261
0.639437,2.78338,-0.16569
1.8472,3.18873,1.82209
1.84564,4.45192,2.07312
0.349129,2.69416,1.57381
0.418475,3.7284,0.709725
0.52411,3.04193,0.198286
0.761232,2.42333,1.76017
0.734365,2.79769,2.44845
0.94525,3.77886,0.812801
0.37838,2.64221,1.58224
0.609907,1.84141,0.220761
1.74758,0.992635,0.254125
0.692659,3.20502,0.552668
-0.867934,1.70589,-0.537266
-0.166244,3.58946,-0.939118
0.293453,3.80708,0.462107
-0.167831,3.9738,1.78358
1.19235,3.70205,2.51442
1.65719,2.70444,0.954543
-0.852411,2.13658,0.952982
1.07403,3.03209,-0.23722
1.20077,3.44225,1.65931
1.25622,1.90082,1.75004
1.87045,2.06686,2.47479
0.046608,3.72733,0.318001
2.3007,4.29957,1.18052
1.20385,4.42859,-0.324852
2.52188,3.43067,1.97035
0.755817,2.15294,-0.343539
0.316134,3.39045,1.31163
2.33499,3.38834,-1.22881
1.08836,2.93169,-0.782362
1.02095,3.70637,0.141533
2.89583,3.06068,1.29795
1.63512,3.68805,0.638216
0.72957,4.04752,0.432511
1.27519,2.51266,0.982913
0.314549,3.43393,0.113183
0.828643,2.96447,1.16313
-0.714627,3.16325,1.66084
0.647668,1.69226,-0.00926572
0.574604,3.32068,-0.0687358
-0.0252036,2.88448,1.30531
0.0556268,2.01062,-0.145071
0.750457,2.40036,0.740652
1.60288,1.21841,-0.503544
1.2987,3.79853,2.25646
2.174,4.07734,1.50892
2.7184,4.96722,1.46806
1.08637,3.43643,0.731094
0.321749,4.22186,0.926349
0.532441,1.21981,0.548779
-1.28182,1.41677,0.336877
0.645758,2.8712,0.0180664
0.694807,4.86266,-1.27929
1.3559,4.23615,1.24322
1.86062,3.41472,1.1622
1.86456,3.91621,2.62569
1.57598,3.28293,1.67776
1.22412,2.2573,1.3211
2.43132,2.32112,-0.160596
1.99109,5.10477,2.60161
1.56613,3.17963,1.69856
3.08867,2.09091,2.64517
2.40348,4.80484,0.989831
0.311781,2.80241,-0.554726
1.11397,3.38651,2.7667
0.667156,0.951859,-0.100289
0.0252881,3.85179,0.0616069
1.18646,2.57249,-0.0802735
0.776235,4.93704,1.23096
0.810028,1.55178,0.196896
0.0927719,2.70145,-0.340215
0.0750053,1.41617,-0.526342
-0.177538,2.7225,-0.131465
1.46164,3.4076,1.07782
1.52832,3.41349,0.815447
1.90334,3.14912,1.72979
-0.959382,1.92369,0.346046
0.326163,3.94085,1.22626
1.82667,4.0852,0.813326
2.11674,4.53418,1.29033
0.749167,3.12638,1.45873
1.28371,3.33662,1.26771
0.807436,4.68471,0.245176
1.23851,3.05802,1.02841
1.48095,5.00706,-0.216007
0.749581,3.47639,-0.953758
1.25796,2.63159,1.03732
-0.00432227,1.61962,-1.32309
0.122916,1.09128,0.0968286
2.46654,3.19538,0.865426
0.760599,5.11537,3.07046
1.23745,2.50587,1.07182
0.0481785,2.54666,1.2846
-0.00692903,4.48361,1.52324
2.24127,2.88155,2.62286
1.77784,2.68768,0.572168
1.11811,2.74799,-0.148534
0.975737,2.80577,0.920013
-0.931459,0.861432,-1.4519
-0.498051,2.81712,-0.781137
0.141426,3.6633,-0.554586
-0.477381,2.19686,0.808952
1.6801,4.89552,2.09405
1.43863,2.67029,1.60696
0.94336,3.20591,1.64658
2.68605,2.94243,1.13807
-0.548655,3.06348,0.510791
0.549197,2.81653,0.528403
1.2368,1.9864,0.602986
1.3252,3.35639,1.91077
1.49674,3.62979,0.764293
1.94477,3.79292,1.80106
1.92712,4.02193,2.32284
-0.366898,2.89104,1.56022
2.34123,3.887,2.27746
1.87836,3.91618,0.754187
0.667259,3.43425,1.74217
3.07005,3.11111,2.62778
1.46959,0.6317,1.36976
1.91562,5.14209,1.95748
2.41581,3.804,0.410007
-0.180401,1.88375,-0.803811
1.37065,4.23752,0.536644
0.715439,3.4505,0.0958886
3.59991,3.30817,0.492747
1.6085,2.27791,-0.300445
-0.080921,3.18868,0.0356953
1.55414,4.23054,1.23015
0.12056,3.12797,1.44674
0.887396,3.90258,1.36642
-0.992029,1.16814,0.303291
-0.372308,1.947,-1.09726
0.48991,2.41802,2.14687
0.143432,1.30275,0.134686
2.48974,3.32196,0.723421
1.07417,3.33886,2.03348
2.0928,2.74694,0.304294
0.00368844,1.28521,0.214947
2.76637,3.89526,0.618608
2.06181,2.74839,0.0250785
-0.749308,3.38891,-0.771347
2.10085,3.96087,1.46849
2.76334,4.81384,2.26573
1.26919,2.33037,-0.281439
1.14409,2.82719,2.35313
1.04578,3.4639,0.843483
1.12142,3.68594,1.79077
0.799444,3.70331,0.657992
0.585225,2.97871,1.22784
2.31504,3.28564,1.49256
0.0579486,3.46549,0.0873157
1.29445,4.76471,0.0262173
1.38452,2.02091,0.457546
-0.432626,0.852488,-0.738256
3.13703,3.93462,2.67578
0.38971,3.71414,2.14185
-0.00221209,2.47153,0.486177
0.598186,2.11172,0.123061
2.58892,2.45285,0.518646
1.8458,3.2609,0.868619
-0.0246336,2.98978,1.7062
0.00734834,3.08532,0.919575
0.541903,1.84644,-0.0981858
1.21513,3.80092,0.40521
1.47575,3.83044,1.07704
0.766695,3.17064,-1.12532
1.33056,2.57227,-1.047
0.13303,2.29801,1.52913
0.702803,3.52834,0.777297
2.2659,2.7656,1.21824
1.90364,3.96315,1.0241
1.74429,3.1208,1.97591
0.469772,1.71735,-0.78368
0.488484,3.11321,1.6739
0.901957,1.22741,-0.498786
0.851489,2.75329,-0.801395
0.686128,1.40069,-1.47324
0.802256,1.82512,-0.291379
1.02475,3.58679,0.543597
1.37189,2.99355,2.45609
1.79725,3.17612,1.29782
0.867156,2.97692,1.58572
1.86269,3.12966,1.18757
2.39243,3.46517,0.830256
-0.141799,1.98118,1.21334
0.705577,3.04605,1.06226
1.91012,2.39517,1.96738
0.774502,1.69281,2.16128
-0.445545,3.50282,2.06938
2.58585,3.13984,1.79595
0.565809,2.1946,2.98668
1.22768,4.51532,0.318279
2.0397,3.69187,2.65758
0.7166,3.285,-0.162519
-0.524544,2.68397,0.959014
0.993686,2.05215,-1.57239
0.365537,2.68801,1.12208
0.824211,3.19083,1.04274
0.147125,2.36967,-0.562347
2.44038,4.95091,0.670461
0.0675546,2.5183,0.490606
0.650263,1.31501,0.892012
1.71834,2.04069,-0.0526538
1.93667,2.41094,1.08588
1.24714,2.64129,0.00927854
0.688268,4.54461,2.03076
1.694,1.07354,1.0749
0.531845,3.79166,0.93547
2.22426,4.18232,1.37659
0.432963,3.99827,-0.710112
1.65157,3.89314,1.16105
2.40658,4.57206,2.47229
1.40578,4.74305,1.44672
1.37092,2.50596,1.62823
2.15212,4.52534,2.4562
0.95755,2.32773,-0.747205
2.45058,2.47399,0.919906
1.12226,3.38122,-0.0480116
2.49863,3.715,2.87445
1.85363,4.34107,2.00304
1.15124,3.68265,-0.469569
0.930085,1.76008,-1.74897
1.24894,3.69775,1.39662
0.153922,4.37928,0.175029
-0.400879,2.20794,2.22576
3.55673,3.31785,0.602908
1.31183,3.03131,-0.0832505
-0.419866,2.20869,0.227796
0.261319,2.81462,0.341026
2.65017,4.63927,2.12981
1.90389,1.99775,0.107701
2.26149,2.41856,0.959876
2.37239,2.76453,0.567787
0.281262,4.12761,1.59992
1.61176,2.99973,1.72973
2.02122,3.50374,0.543631
1.21208,4.32395,0.979406
2.20533,2.86158,2.13254
1.47754,3.65548,-0.127812
1.0167,2.75771,1.53995
-1.53594,2.24745,1.512
0.690906,0.97402,-0.860954
-0.473435,2.55169,2.87237
2.51989,1.42451,3.38869
3.14526,4.06606,1.80732
1.38363,2.19784,0.302328
1.20681,2.78101,1.67262
1.49665,2.69987,-0.884018
1.30885,2.51536,0.930984
-0.407364,4.60795,0.156224
-0.198837,2.59723,0.53428
2.06145,3.63812,2.20448
0.528496,3.07668,0.84237
-0.0168812,2.71281,-0.22993
2.44126,3.27549,-0.39734
1.33633,3.39949,0.731501
0.418432,2.0515,-1.08363
-0.224415,0.501139,-0.0722757
0.776986,2.16046,0.624462
0.59753,1.83033,0.668676
2.95241,4.55952,0.385822
0.921524,4.28873,-0.044245
1.39996,1.93123,2.55524
0.398046,1.64967,-2.27186
0.656077,3.33685,0.126978
0.0888739,2.84303,0.560629
-0.964963,3.8264,2.31983
-1.37471,0.945791,-1.07078
1.13301,4.18277,3.02792
-1.60907,1.26735,0.227469
2.20526,2.64462,0.274587
1.6205,2.88819,1.24201
1.12368,3.82266,0.798973
2.21047,3.83208,0.896338
1.31911,2.60367,-0.255186
0.301104,3.26272,0.541238
0.746265,1.239,1.64121
1.17889,2.51225,-0.846933
-0.30228,3.5486,1.82802
1.75259,4.47899,1.33615
0.909969,2.17813,2.42094
-0.56553,3.43569,1.33174
-0.0359045,3.96105,2.03741
2.19056,2.223,0.673129
2.50331,4.84187,1.83378
1.13808,3.58034,0.75698
-0.368855,4.48667,0.286396
1.18613,3.56786,1.18226
0.274778,3.71413,2.11079
1.33463,4.24896,0.770084
0.993358,4.25265,3.18674
0.0273669,4.21049,1.10409
-0.578335,1.38981,2.13363
1.18362,4.56934,0.938245
1.22025,1.60584,0.413858
0.237551,3.65631,0.572258
2.10707,3.30115,2.42334
1.10057,3.71434,1.14727
1.09946,2.15881,1.34427
0.520776,3.64008,1.08763
2.83852,3.45031,0.817333
1.53779,4.82216,0.686089
0.564664,3.60454,-0.53624
1.0634,1.86616,1.7201
1.15546,3.82834,-0.145189
1.43112,3.53034,0.329031
1.68109,2.25802,-0.174885
2.1085,1.67596,-0.458493
1.66317,2.64535,0.624257
0.946586,3.17485,1.6587
1.8237,1.65054,-0.480509
0.898856,2.6308,2.78316
-0.329263,3.54346,-0.0316358
-0.645697,2.57171,0.679905
0.274108,3.53747,1.6306
0.388423,1.97499,1.35254
-0.0470316,3.76861,1.21431
1.82663,2.98287,1.28549
2.02509,2.31625,-0.391471
0.765715,1.31435,-0.0288836
0.0949707,2.15411,0.519594
-0.113829,2.5688,0.926822
2.06564,4.05397,1.0279
1.23489,3.52006,-0.00203308
0.423206,3.59258,2.26782
1.29926,2.91881,-0.593343
-0.0572674,1.32159,-0.155023
-0.303884,-0.553747,-0.0479799
2.22153,2.38622,1.46522
1.45365,3.58639,0.309812
-0.805749,2.26348,1.49943
0.307046,1.32193,-0.130701
-0.821752,2.50972,0.708768
0.775172,2.58874,1.08311
3.12292,3.37087,0.704175
1.11558,2.98132,1.05686
0.0600552,3.82412,1.90312
3.12998,4.0805,-0.056724
1.85176,5.63223,1.9356
1.62192,1.33897,1.15155
2.22115,4.5505,1.70544
0.291038,3.84354,-0.315375
2.07073,3.35623,0.286461
1.92546,2.89211,-0.774086
1.38035,1.51338,1.5512
-0.152066,2.13766,-0.492379
0.307144,2.58208,0.0304905
-0.108349,2.19695,0.302664
2.70383,4.38818,0.869916
0.037382,2.88282,0.685838
1.62041,2.33934,1.35591
1.21783,2.68956,-0.767487
0.634728,3.17741,1.41829
0.410042,3.54411,0.535414
1.49078,3.72598,1.50306
1.46606,2.31054,0.825756
0.755691,3.21045,1.02993
1.16514,1.88272,3.40855
0.811833,4.65565,1.63431
-0.155391,5.31008,0.634342
0.712965,3.50683,0.901263
1.08971,2.08109,0.404228
1.1901,0.847634,-0.814
1.43805,3.4296,0.394227
-0.838411,0.326794,-0.190496
2.34036,3.88832,1.49796
0.407279,2.92692,1.17767
-0.0632065,1.73429,1.58595
0.957852,2.87376,0.0785639
-0.456969,2.7399,0.611528
1.28025,2.63589,1.13514
1.68508,4.13401,1.77156
0.993661,3.02844,0.918709
2.57191,3.90798,1.59832
-0.59582,1.72662,-0.279696
-0.0641091,4.71831,1.56231
0.657605,5.29515,-0.319786
0.380799,4.0374,1.12917
0.655402,3.33784,3.08516
1.21533,2.98275,-0.683966
0.363707,2.90745,-0.0628038
2.04017,3.92494,2.78392
-1.10587,2.63426,-0.410063
1.00789,1.22296,0.273916
2.28251,2.08673,2.04623
2.803,2.16868,1.36751
2.62761,5.2328,0.808448
0.94978,2.42071,0.296816
1.49904,3.78512,0.876032
2.05407,1.82399,-0.174836
0.59673,4.40571,1.0048
-1.2607,2.81322,1.56924
1.96064,3.4082,0.464152
1.78234,2.63295,0.42864
0.176491,1.87272,-1.06439
1.28918,3.57147,1.43298
-0.099672,1.50017,-0.868431
0.528663,3.38292,1.21218
-0.0787508,4.44246,2.40898
1.30525,3.66709,3.24932
0.186153,3.42211,1.60215
1.07752,3.36352,-0.34911
1.45006,2.69495,0.680287
0.562822,2.57378,0.105615
1.86188,2.69857,-0.341155
2.03626,1.95878,0.0960031
2.54679,4.02813,1.08886
1.76252,3.43079,-0.805766
3.18997,2.84856,1.2228
1.67866,1.55306,0.0888959
0.549212,2.07357,1.20503
0.412171,3.73039,1.88708
1.72036,3.75952,1.48216
0.617952,3.01833,-0.29197
2.04443,3.44266,0.217836
1.75422,2.70294,-0.14332
0.261856,2.60869,0.227555
-0.243957,0.955276,0.751312
1.11764,1.50724,0.364492
0.469547,2.14402,0.148641
1.49005,0.611156,-1.05307
1.6681,2.64334,-0.644474
0.0955741,2.0895,-0.227093
0.35663,1.64203,0.908696
2.03725,3.31029,0.638616
1.28771,4.2006,2.05414
0.731911,2.68073,0.3424
0.379629,1.50251,0.43411
1.18574,2.12445,1.43148
0.170489,2.96029,0.431352
0.297226,4.16847,-0.589384
1.63619,3.4369,0.759875
1.27771,3.34724,1.38505
1.81021,2.86358,1.53851
0.61542,3.91902,1.13994
-0.385218,2.38285,0.988371
1.71462,2.66073,-0.0638272
3.35463,4.18551,1.25427
0.861227,4.68951,2.1882
1.22525,3.65737,1.1499
1.18416,3.12797,0.278552
1.77793,1.67361,0.229501
2.38591,3.68687,0.722703
0.419236,2.11353,0.569018
-0.587931,1.4917,-1.4651
0.749261,4.26782,0.399672
1.83982,3.66717,1.97081
1.93716,2.82968,0.613322
-1.09018,2.04082,2.31944
0.235687,2.26802,0.217571
2.38525,5.35777,1.91347
0.7029,3.91097,1.08266
2.40722,2.71224,1.16517
1.91396,3.50051,1.40017
0.153091,3.49658,3.093
1.75163,2.30722,1.54715
-0.582574,1.4452,-0.00443402
1.39609,1.61757,0.25408
0.294984,3.8411,1.24982
-0.0117167,2.94793,1.29205
0.349531,2.68886,0.0867199
0.00336967,0.746066,0.82863
2.68047,3.07014,2.23398
0.830271,1.65217,0.272266
1.84767,3.14481,1.30549
1.54978,2.03956,0.994654
0.713188,2.74206,1.96593
1.64875,2.42588,-0.426797
1.16441,1.69759,0.134603
0.293126,2.92344,0.0959181
3.47982,3.77358,1.8319
2.9739,2.73078,0.217654
2.11601,3.82066,-0.00297359
0.780952,2.17473,0.577753
1.56326,4.73256,0.560409
1.93541,3.89953,1.51394
1.50216,3.53119,0.766378
-0.128441,3.69417,2.52504
2.20038,2.94706,1.27189
0.909831,2.13046,1.25253
-0.374523,0.702744,1.15303
0.129808,1.90341,0.101123
0.133329,3.06114,0.492051
3.59701,3.79977,0.880356
0.572885,3.34631,0.726172
1.47654,5.18971,1.70618
-0.124348,3.66472,0.675587
3.40696,2.79591,1.39689
1.12338,1.51941,0.635086
1.14313,2.09174,0.981715
1.08702,2.58861,-0.195331
3.4675,5.07159,2.81123
0.354365,3.05719,0.693746
0.348872,2.95274,-0.107
0.828307,2.93417,1.47399
1.20935,2.63404,1.16571
1.73043,3.67576,2.76632
0.0166528,2.83104,1.65795
1.53822,2.55195,0.102445
1.65546,2.15315,-0.388812
0.331945,3.71488,1.90703
0.544168,3.4083,0.844048
0.309637,2.32355,0.699495
0.730738,3.33553,1.30242
1.02102,3.44657,2.25895
1.07981,1.30476,-0.387889
0.90665,3.03764,1.01775
1.82617,4.51033,1.03441
1.95884,1.85625,1.64659
2.49747,1.87136,1.61835
1.52005,4.20987,1.77066
1.60167,2.64418,0.578736
2.56331,1.47331,0.978313
0.793086,2.48467,0.992135
0.697387,1.55867,0.931392
0.938603,4.40604,1.07959
0.0780013,1.7591,1.09913
0.948617,2.22133,1.18238
0.183632,3.07921,0.453495
0.651226,4.04068,1.49735
0.401985,2.96902,0.751398
2.54441,3.9166,0.385327
0.483576,4.23178,2.8127
0.781344,2.86135,0.549942
1.32285,4.19115,1.92024
-0.162545,3.24968,0.747295
1.45587,2.62685,-0.765729
0.622125,1.85017,-1.1922
0.42228,3.35402,1.28696
0.852685,3.78786,-0.848215
-1.24383,0.744588,1.83528
1.68941,3.40223,2.33254
2.34557,3.3,-0.878767
1.43727,2.76374,-0.619866
1.57526,3.28284,-1.20421
1.9605,2.99183,-0.409393
1.49435,1.08597,-0.989298
1.5131,0.663066,-0.786605
0.732008,4.21852,1.22753
0.231604,2.49509,0.184921
1.38224,0.954942,-1.52177
-0.257706,1.75483,-0.0756457
2.03842,3.44854,1.76051
1.13178,2.59968,0.074369
1.16844,3.5175,0.854302
-0.540752,2.75418,-0.0929799
1.50314,2.66888,0.700196
-0.456897,4.77123,-0.193862
-1.28266,1.2525,-0.646373
0.575784,2.94863,-1.24225
0.536112,2.73579,-0.188978
2.02964,4.77085,0.888557
-1.27755,1.87471,0.851174
-1.18987,1.44911,2.24172
0.565018,3.02861,-0.139812
3.01513,4.54237,1.07234
0.684895,3.03507,1.90905
0.755882,3.2194,2.95879
-0.161096,2.47929,0.81086
4.04145,4.42745,2.09009
0.389017,3.26686,1.46594
2.46611,4.5944,1.59835
1.14496,1.63773,0.207987
1.504,3.86176,1.76541
0.766178,2.70381,2.13267
1.20629,3.42753,0.22365
3.40346,2.2814,1.04655
0.183174,2.98478,1.28868
1.70156,2.16367,-0.736927
0.892414,3.13903,-0.77064
-0.181799,2.68257,1.31885
1.37188,2.66436,-0.56566
0.953667,1.61162,1.15423
1.48918,2.11134,-1.3624
1.65855,2.90176,0.55551
-0.139314,3.50323,0.558815
1.31896,2.71921,-2.15897
0.343028,1.95712,1.22293
1.83948,3.12036,2.15769
0.878606,3.11724,1.38855
-0.116611,3.19597,-0.384219
1.53723,1.54734,0.776711
2.37795,2.9523,2.37633
1.89396,0.435879,0.473674
0.346508,4.07913,1.89788
0.441911,3.42727,1.37666
1.51088,2.86024,1.14819
1.21391,2.52922,0.0484095
0.074966,2.36304,0.48466
0.745138,4.63689,0.968493
0.34847,2.59871,0.0501922
1.52915,3.88464,2.02952
0.706369,4.16078,-0.265675
1.86141,2.87507,1.28777
0.793751,3.5135,0.282347
1.27772,1.50542,0.335247
-0.121097,2.05095,-0.162948
0.38721,4.3224,2.29268
0.936788,2.69184,2.39306
1.18238,3.99853,0.340772
1.51766,3.5893,1.05974
-0.0116565,2.77211,1.42885
-0.543911,2.35177,0.255265
1.53851,2.46432,1.11316
1.33948,2.38912,0.75537
1.71494,2.89709,-0.624792
0.852215,2.76234,0.588108
1.15106,3.58208,1.00552
0.196669,4.12319,0.213795
0.294919,3.13932,0.157351
-0.52819,3.01891,0.582623
1.89366,0.593846,-0.258072
1.35571,4.38855,1.74034
0.65277,2.76744,-0.331185
1.47751,3.55101,1.17689
-0.154012,3.06981,-0.297492
1.65324,3.31011,1.76313
0.526832,4.0302,-0.0152878
0.577778,1.92324,-0.978845
1.64763,2.95811,-0.291457
1.663,3.13635,0.703834
1.49293,2.53169,0.515996
0.728728,3.5668,0.519843
0.464642,3.13118,1.60634
1.65822,4.46828,0.964868
1.02641,2.14022,-0.0958248
2.5055,4.26278,0.596132
2.86157,3.56945,0.715733
-0.750705,3.35573,0.632004
1.99895,0.480788,0.337305
1.19836,4.80928,2.58485
3.52741,4.66862,1.93486
0.298264,2.72865,0.574691
1.15645,3.26197,1.84732
0.487853,1.53494,-1.49612
1.38496,3.09313,0.96067
0.235416,2.79453,1.50906
0.740154,3.60654,-0.221462
0.943167,3.24487,0.63293
-1.13099,2.17896,0.949426
0.408565,4.78555,0.639386
2.34214,3.5909,1.55715
0.262611,2.58403,0.114831
0.468708,0.508378,-1.02123
0.306739,3.10033,-0.581553
3.30471,5.67127,1.15829
-0.366025,2.49083,-0.901522
1.20977,3.06965,1.78266
1.69865,3.24917,0.832915
-0.176003,2.24368,0.509269
1.64299,3.50651,1.54004
0.753324,3.62044,1.86043
0.637238,3.78661,-0.543643
-1.34684,3.2796,2.4012
0.141973,3.64035,1.05023
2.76208,4.45353,1.22921
1.83735,2.50891,-0.112107
-1.15084,2.28011,-0.339595
1.2223,3.99084,3.09057
1.9137,2.4516,1.69428
2.01921,3.64358,0.470286
1.57948,3.72658,2.17224
1.43093,1.76077,1.95336
1.65023,4.41054,0.556663
2.12763,2.5671,2.41425
1.86237,2.25122,-1.53098
1.66605,3.35422,1.98518
0.943642,4.36307,3.4329
0.69361,2.28683,-1.02921
2.18335,0.888524,0.590772
1.00287,3.86333,1.36487
-0.572069,2.80033,0.784775
2.2961,4.47438,1.81373
0.915427,2.10441,0.456074
1.94778,2.84623,0.365022
2.10181,5.80603,1.65783
0.176226,2.06673,0.903433
-0.0846842,2.97083,-0.324799
0.449328,4.5915,2.00744
1.79756,3.29195,3.13345
-0.972855,2.17686,1.23046
-0.196689,3.82739,0.970487
0.536561,4.03177,2.24173
0.382241,3.08672,0.100357
1.85228,1.94061,0.249432
1.57098,4.80652,1.33282
2.61142,2.35677,0.345272
1.30502,3.09468,0.152952
2.23896,4.66807,3.04021
1.55603,2.33765,0.954876
0.307506,1.24253,0.422211
0.607531,3.73459,0.973416
0.664439,4.13273,1.22884
0.515851,4.02693,-0.445176
1.01709,2.41374,1.23846
-0.279037,1.89933,-0.322703
0.658412,2.14204,0.10347
-0.581049,3.17521,1.41234
-1.06803,2.90252,0.791386
1.65117,2.20479,1.22596
-0.841776,3.17613,-0.238187
1.34633,3.2225,-1.16222
1.70235,3.8931,1.97812
0.510112,3.22955,1.6151
1.2768,2.75329,0.419712
0.783598,3.00699,-0.0362165
0.749599,3.38518,-0.176225
1.67472,3.17965,0.844003
-0.00129152,2.83409,2.21479
0.62876,4.27827,0.776486
0.34641,3.21409,0.0774426
1.61155,3.44084,-0.17421
1.0049,2.15129,-0.300178
1.7807,2.96706,1.07121
1.38257,2.77125,0.649507
-0.23189,1.62033,0.431559
1.93481,2.73094,0.371953
3.61862,3.92053,0.436924
2.52924,3.54973,2.59214
-0.417999,1.40953,0.975682
1.90991,2.17562,0.56461
0.70354,3.23058,0.863035
0.593009,4.21275,0.306666
0.79086,1.90778,-0.277052
-0.244422,2.8361,-1.30115
0.638213,1.72346,-0.568324
-0.974546,2.51871,-1.28989
0.593914,4.0538,1.33438
0.642655,2.88628,0.714665
0.946311,2.40843,1.24374
0.489079,2.75799,0.845558
